1733909345.4814012, 37.568099343776886, 126.89323378630118, 39.34984119659848
1733909345.548506, 37.56809941137108, 126.89323369041678, 39.349835712971164
1733909345.6171796, 37.56809948005249, 126.89323359381068, 39.349827606739474
1733909345.6837564, 37.568099547646675, 126.89323349792627, 39.349800903858615
1733909345.7485576, 37.56809961742761, 126.89323340128921, 39.34975250488706
1733909345.8166163, 37.56809968502183, 126.8932333054048, 39.349689562382174
1733909345.8830438, 37.56809975041691, 126.89323320958238, 39.34962089783139
1733909345.948694, 37.5680998201609, 126.89323311087328, 39.34954961067624
1733909346.0173428, 37.56809988769344, 126.89323301153544, 39.3494816613812
1733909346.084214, 37.56809995526298, 126.89323291426967, 39.34942253357358
1733909346.1489215, 37.56810002496992, 126.89323281348854, 39.34936698204465
1733909346.2175329, 37.568100092564116, 126.89323271760412, 39.349317629398776
1733909346.2863321, 37.56810016333364, 126.89323261471998, 39.34926422363706
1733909346.3529005, 37.568100234127826, 126.89323251321716, 39.34920962578244
1733909346.4166136, 37.568100299498276, 126.89323241601335, 39.3491519284863
1733909346.485697, 37.56810037030478, 126.89323231520125, 39.34908874756284
1733909346.5523944, 37.568100438949216, 126.8932322165231, 39.34902675873227
1733909346.6168873, 37.56810050435661, 126.89323212139134, 39.348967869343234
1733909346.686669, 37.56810057407592, 126.89323202130089, 39.348906595768405
1733909346.7534757, 37.56810064268336, 126.89323192055073, 39.34883650070615
1733909346.8177817, 37.56810071130312, 126.89323182049125, 39.3491302323956
1733909346.885938, 37.56810083366692, 126.89323164981462, 39.35448892837949
1733909346.9524183, 37.56810102597198, 126.89323139147977, 39.361548979343844
1733909347.0178628, 37.568101293494, 126.89323103289955, 39.367172081531955
1733909347.0858412, 37.568101639494714, 126.89323057190894, 39.37037857300229
1733909347.1531374, 37.56810205531336, 126.89323001635334, 39.37155779129453
1733909347.2161317, 37.56810255377452, 126.89322934514047, 39.37156017548032
1733909347.2862322, 37.56810310168021, 126.89322860895984, 39.37116249329038
1733909347.3517883, 37.56810373661426, 126.89322775630737, 39.37084348923154
1733909347.4174252, 37.568104453103615, 126.89322678871928, 39.370879252018405
1733909347.4850607, 37.56810518792762, 126.89322580057477, 39.369167883457614
1733909347.5541832, 37.56810598285856, 126.89322472850424, 39.36561878448911
1733909347.616467, 37.56810683905775, 126.89322357593012, 39.36562951332517
1733909347.6862442, 37.56810772966545, 126.89322237885168, 39.36846860176511
1733909347.7519026, 37.568108733036944, 126.89322102795171, 39.37164457565732
1733909347.8174875, 37.56810972133546, 126.89321969544314, 39.371304113926364
1733909347.885829, 37.56811076761586, 126.8932182832146, 39.36948545700498
1733909347.952943, 37.56811184394356, 126.89321682867768, 39.36770351654477
1733909348.0171556, 37.56811294062003, 126.89321534316211, 39.366267283024264
1733909348.0859237, 37.568114056521004, 126.89321382531753, 39.36496265655942
1733909348.1523497, 37.568115226178335, 126.89321223754636, 39.36358507400937
1733909348.2175033, 37.56811639910963, 126.89321064830088, 39.36223705536313
1733909348.2861595, 37.56811757729196, 126.89320904508679, 39.360959847034884
1733909348.3531322, 37.56811885648838, 126.89320730773099, 39.35977991348691
1733909348.4164984, 37.56812009807632, 126.89320562049784, 39.358773071827365
1733909348.4864202, 37.568121367487805, 126.89320388963691, 39.357536633076144
1733909348.5518177, 37.568122719615694, 126.89320204726269, 39.356076796116305
1733909348.617083, 37.56812407593217, 126.89320019302293, 39.3547511888165
1733909348.685994, 37.56812543326182, 126.89319833391734, 39.35401685959287
1733909348.7531254, 37.56812684844998, 126.8931963881849, 39.35410698181577
1733909348.8169553, 37.568128245328175, 126.89319446439019, 39.35526378876157
1733909348.8855965, 37.56812969680331, 126.89319245613362, 39.35801084762998
1733909348.9523582, 37.56813115130572, 126.89319043258907, 39.362100441517306
1733909349.0181634, 37.56813264097087, 126.89318834517003, 39.36710985428281
1733909349.0861156, 37.56813412517529, 126.89318625997788, 39.3720897031445
1733909349.152996, 37.5681356789879, 126.89318406847899, 39.37677200561948
1733909349.216674, 37.56813722847628, 126.893181881248, 39.38084467178769
1733909349.2869878, 37.56813882291231, 126.89317962364755, 39.38429554230161
1733909349.3526835, 37.5681404128515, 126.89317736064552, 39.38624199158139
1733909349.4178555, 37.568142039188565, 126.89317504133551, 39.38676245933957
1733909349.485089, 37.56814371797275, 126.89317264038824, 39.38619955307431
1733909349.5530345, 37.56814538278344, 126.89317025780134, 39.38516100174375
1733909349.6174245, 37.56814710969054, 126.89316777948474, 39.38386805778928
1733909349.6854677, 37.56814883853768, 126.89316528660176, 39.38296898132749
1733909349.7521052, 37.568150578924836, 126.89316276229721, 39.382659275593234
1733909349.8173234, 37.568152362975106, 126.89316015729395, 39.38240106827207
1733909349.8858144, 37.56815415001563, 126.89315753493058, 39.382372696461154
1733909349.952862, 37.56815599381508, 126.89315482597122, 39.38223012215085
1733909350.0172417, 37.56815780858042, 126.89315215445437, 39.38219388252683
1733909350.0861874, 37.56815963080817, 126.89314946959757, 39.382762749256564
1733909350.1516821, 37.56816156786304, 126.89314662325948, 39.383550722660495
1733909350.2169478, 37.56816345244601, 126.89314385717705, 39.384327967228366
1733909350.28513, 37.56816535745165, 126.89314106425992, 39.385206301273776
1733909350.3527336, 37.568167380385695, 126.89313809871761, 39.386381943287326
1733909350.416949, 37.5681693722715, 126.89313518103997, 39.387667973103
1733909350.4861245, 37.56817134917053, 126.89313228658843, 39.38899262672849
1733909350.5527248, 37.56817340218865, 126.89312928080929, 39.39049132591672
1733909350.6177237, 37.56817547880473, 126.89312624119562, 39.392119724811984
